MODEL,MODEL_INDEX,MODEL_DESCRIPTION,FORECAST_HORIZON,PAST_HISTORY,TRAIN_MAE,TEST_MAE,TRAIN_TIME,TEST_TIME
rf,40,"(200, 6, 4, 3)",1,60,0.00017163305857005473,0.00014394237669434606,1.7751150131225586,0.016345977783203125
rf,41,"(200, 6, 4, 7)",1,60,0.00017160216939565278,0.00014396549104750528,1.9861888885498047,0.01823711395263672
rf,42,"(200, 6, 8, 1)",1,60,0.0001715963073821257,0.00014390825739035766,2.2521519660949707,0.013482332229614258
rf,43,"(200, 6, 8, 3)",1,60,0.00017156948463439102,0.00014387754292104335,1.6378068923950195,0.014967918395996094
rf,44,"(200, 6, 8, 7)",1,60,0.00017154079275186727,0.00014384233311354555,1.7496953010559082,0.01439213752746582
rf,45,"(200, 8, 2, 1)",1,60,0.00017151816881249426,0.00014382964478565344,2.422358751296997,0.016051054000854492
rf,46,"(200, 8, 2, 3)",1,60,0.00017150982753047465,0.00014381005073641257,2.2687718868255615,0.014542102813720703
rf,47,"(200, 8, 2, 7)",1,60,0.0001714821375421071,0.00014379085271430596,2.2174909114837646,0.013906240463256836
rf,48,"(200, 8, 4, 1)",1,60,0.0001714844528453347,0.00014376117763634886,2.233264923095703,0.01677107810974121
rf,49,"(200, 8, 4, 3)",1,60,0.00017147728512122886,0.0001437739062630618,2.482834815979004,0.016561269760131836
rf,50,"(200, 8, 4, 7)",1,60,0.00017146797168390181,0.0001437799532754189,2.26819109916687,0.015830039978027344
rf,51,"(200, 8, 8, 1)",1,60,0.00017146350950554226,0.00014378214971888859,2.446563243865967,0.015608072280883789
rf,52,"(200, 8, 8, 3)",1,60,0.00017145311437985136,0.00014373916934985062,2.762911081314087,0.014379024505615234
rf,53,"(200, 8, 8, 7)",1,60,0.00017143484229453426,0.00014368632981432165,3.229335069656372,0.016176223754882812
rf,54,"(300, 3, 2, 1)",1,60,0.00017142409270892633,0.000144044016191598,1.5441761016845703,0.02096104621887207
rf,55,"(300, 3, 2, 3)",1,60,0.0001714216040021757,0.00014402272614782478,1.6650209426879883,0.022809267044067383
rf,56,"(300, 3, 2, 7)",1,60,0.00017140752492730827,0.00014402391104984953,1.4971189498901367,0.020949840545654297
rf,57,"(300, 3, 4, 1)",1,60,0.0001714153005479263,0.00014405096707761927,1.3813917636871338,0.016982078552246094
rf,58,"(300, 3, 4, 3)",1,60,0.0001714102544538558,0.00014403030947131532,1.373589038848877,0.022474050521850586
rf,59,"(300, 3, 4, 7)",1,60,0.000171405602394537,0.00014403542758329422,1.407857894897461,0.017616987228393555
rf,60,"(300, 3, 8, 1)",1,60,0.0001713904947512896,0.00014402472919628108,1.3909738063812256,0.017862796783447266
rf,61,"(300, 3, 8, 3)",1,60,0.0001713816794761965,0.0001440198966383243,1.4376769065856934,0.017884016036987305
rf,62,"(300, 3, 8, 7)",1,60,0.00017136222819668284,0.00014400555505846062,1.505007028579712,0.060250282287597656
rf,63,"(300, 6, 2, 1)",1,60,0.00017134691082644151,0.00014391900290469106,2.7323551177978516,0.024224042892456055
rf,64,"(300, 6, 2, 3)",1,60,0.00017133305818958886,0.00014390036323754267,2.9300811290740967,0.020850181579589844
rf,65,"(300, 6, 2, 7)",1,60,0.00017131574837438032,0.00014392029100007898,3.311554193496704,0.02134108543395996
rf,66,"(300, 6, 4, 1)",1,60,0.00017130867589878289,0.0001438576777320287,5.110332012176514,0.023748159408569336
rf,67,"(300, 6, 4, 3)",1,60,0.000171292966163373,0.0001438356212920235,3.587857961654663,0.023936986923217773
rf,68,"(300, 6, 4, 7)",1,60,0.00017127479926219865,0.0001438559120794445,2.436741828918457,0.0185396671295166
rf,69,"(300, 6, 8, 1)",1,60,0.0001712642021220949,0.0001438128043350576,2.7412149906158447,0.018859148025512695
rf,70,"(300, 6, 8, 3)",1,60,0.00017125613822782784,0.00014379851634589992,2.410515069961548,0.017621994018554688
rf,71,"(300, 6, 8, 7)",1,60,0.00017125692425205518,0.00014377793535373169,2.6580421924591064,0.02265191078186035
rf,72,"(300, 8, 2, 1)",1,60,0.00017124954769135136,0.00014377169189598796,3.372544050216675,0.019707918167114258
rf,73,"(300, 8, 2, 3)",1,60,0.00017124053681228564,0.00014375329013958067,3.392469882965088,0.020258188247680664
rf,74,"(300, 8, 2, 7)",1,60,0.00017122738391395958,0.000143749095205713,3.164057970046997,0.02143692970275879
rf,75,"(300, 8, 4, 1)",1,60,0.00017121981077184513,0.0001437278076972849,3.1101529598236084,0.020402908325195312
rf,76,"(300, 8, 4, 3)",1,60,0.00017122086698835297,0.00014375535473344937,3.277153730392456,0.023022174835205078
rf,77,"(300, 8, 4, 7)",1,60,0.00017120908247504033,0.0001437451719147526,3.3025870323181152,0.02080702781677246
rf,78,"(300, 8, 8, 1)",1,60,0.0001711958128986332,0.0001436909975531437,3.6046018600463867,0.0265958309173584
rf,79,"(300, 8, 8, 3)",1,60,0.00017117991364261982,0.00014363863241434306,3.2996208667755127,0.02488994598388672
rf,80,"(300, 8, 8, 7)",1,60,0.00017115263102847976,0.00014361826268208106,3.006460189819336,0.022609949111938477
rf,0,"(100, 3, 2, 1)",1,100,0.0001711231791860835,0.00015172087708731607,0.7179949283599854,0.007965326309204102
rf,1,"(100, 3, 2, 3)",1,100,0.00017072625797737016,0.00014354862805793017,0.7371358871459961,0.008920907974243164
rf,2,"(100, 3, 2, 7)",1,100,0.00017082129071000317,0.0001428394747124384,0.724606990814209,0.00887608528137207
rf,3,"(100, 3, 4, 1)",1,100,0.00017085839038075794,0.0001433139808639808,0.7227401733398438,0.008465051651000977
rf,4,"(100, 3, 4, 3)",1,100,0.00017077945788369092,0.00014359971429695658,0.7077429294586182,0.007757902145385742
rf,5,"(100, 3, 4, 7)",1,100,0.00017084368443889052,0.00014401277698002297,0.7149598598480225,0.008889913558959961
rf,6,"(100, 3, 8, 1)",1,100,0.0001708735141794148,0.00014414123262202164,0.7298049926757812,0.007527828216552734
rf,7,"(100, 3, 8, 3)",1,100,0.00017091957465572202,0.00014429401734563195,0.7219030857086182,0.007883071899414062
rf,8,"(100, 3, 8, 7)",1,100,0.00017097059669248825,0.00014459745847956751,0.7850477695465088,0.008980989456176758
rf,9,"(100, 6, 2, 1)",1,100,0.00017093102024990406,0.00014509704095799127,1.1792011260986328,0.042634010314941406
rf,10,"(100, 6, 2, 3)",1,100,0.00017094766316217813,0.00014546585049132966,1.4250879287719727,0.013623952865600586
rf,11,"(100, 6, 2, 7)",1,100,0.00017097141683235383,0.00014547597209454256,1.3818778991699219,0.009950876235961914
rf,12,"(100, 6, 4, 1)",1,100,0.00017098111877592186,0.00014561954867549725,1.401036024093628,0.007957220077514648
rf,13,"(100, 6, 4, 3)",1,100,0.00017092602233864998,0.0001453100993530137,1.2789561748504639,0.009718894958496094
rf,14,"(100, 6, 4, 7)",1,100,0.0001709122438901362,0.00014535673398825957,1.2080678939819336,0.008887052536010742
rf,15,"(100, 6, 8, 1)",1,100,0.0001709193168317783,0.0001452958056327978,1.2603480815887451,0.008710861206054688
rf,16,"(100, 6, 8, 3)",1,100,0.00017092047500496648,0.00014531100749797096,1.2713630199432373,0.00898885726928711
rf,17,"(100, 6, 8, 7)",1,100,0.000170932577454662,0.00014543889115304539,1.2350389957427979,0.010297060012817383
rf,18,"(100, 8, 2, 1)",1,100,0.00017093010415754808,0.0001454370050377665,1.6268222332000732,0.00932002067565918
rf,19,"(100, 8, 2, 3)",1,100,0.00017092262874957828,0.0001454946208025972,1.6051709651947021,0.009694814682006836
rf,20,"(100, 8, 2, 7)",1,100,0.00017090321137763463,0.00014567617798541484,1.5592200756072998,0.009804010391235352
rf,21,"(100, 8, 4, 1)",1,100,0.00017089393721345014,0.00014565356873300065,1.6304540634155273,0.009718179702758789
rf,22,"(100, 8, 4, 3)",1,100,0.00017088405665225916,0.00014568679778768472,1.6158602237701416,0.008668899536132812
rf,23,"(100, 8, 4, 7)",1,100,0.00017088929377699288,0.00014577928037240844,1.5287981033325195,0.012207984924316406
rf,24,"(100, 8, 8, 1)",1,100,0.00017086831403392356,0.0001457611412675968,1.590674877166748,0.008378028869628906
rf,25,"(100, 8, 8, 3)",1,100,0.00017082751619758012,0.0001458152031867353,1.5711610317230225,0.008808135986328125
rf,26,"(100, 8, 8, 7)",1,100,0.00017080721576542422,0.00014588045290746642,1.5517287254333496,0.009147882461547852
rf,27,"(200, 3, 2, 1)",1,100,0.0001707895468796979,0.00014564624731175206,1.4195468425750732,0.012432098388671875
rf,28,"(200, 3, 2, 3)",1,100,0.00017075753841519145,0.00014565981339324715,1.398144006729126,0.011879920959472656
rf,29,"(200, 3, 2, 7)",1,100,0.00017074248904452294,0.00014576073528331697,1.6147277355194092,0.01595592498779297
rf,30,"(200, 3, 4, 1)",1,100,0.00017072359005893128,0.00014575420447732876,1.6496171951293945,0.01472783088684082
rf,31,"(200, 3, 4, 3)",1,100,0.00017069140000430894,0.00014578506621352292,1.552785873413086,0.024286985397338867
rf,32,"(200, 3, 4, 7)",1,100,0.00017068784833623244,0.00014590778434789119,1.4979100227355957,0.013489007949829102
rf,33,"(200, 3, 8, 1)",1,100,0.00017066995935891872,0.00014589046455904838,1.4923591613769531,0.014014959335327148
rf,34,"(200, 3, 8, 3)",1,100,0.0001706412814776505,0.00014591160071260008,1.3966271877288818,0.013588905334472656
rf,35,"(200, 3, 8, 7)",1,100,0.0001706164144190765,0.00014597761767334603,1.4255599975585938,0.012523174285888672
rf,36,"(200, 6, 2, 1)",1,100,0.0001705934711975824,0.0001459809285483695,2.3441359996795654,0.013109922409057617
rf,37,"(200, 6, 2, 3)",1,100,0.0001705690305676644,0.0001459943865607245,2.5781631469726562,0.013985157012939453
rf,38,"(200, 6, 2, 7)",1,100,0.00017053792884428608,0.00014606205003872165,2.4993748664855957,0.014203071594238281
rf,39,"(200, 6, 4, 1)",1,100,0.00017051620684922138,0.00014605121763796967,2.6308748722076416,0.014259099960327148
rf,40,"(200, 6, 4, 3)",1,100,0.00017047628428450837,0.0001460651893909163,2.626701831817627,0.015066146850585938
rf,41,"(200, 6, 4, 7)",1,100,0.00017045080714110135,0.00014615427381773222,2.429415225982666,0.014546871185302734
rf,42,"(200, 6, 8, 1)",1,100,0.0001704259593730005,0.00014613410052773224,2.480240821838379,0.01437997817993164
rf,43,"(200, 6, 8, 3)",1,100,0.00017039296425602694,0.00014614969509663006,2.780912160873413,0.027858972549438477
rf,44,"(200, 6, 8, 7)",1,100,0.00017037119624293098,0.00014621869623102058,2.7463669776916504,0.015171051025390625
rf,45,"(200, 8, 2, 1)",1,100,0.00017036115623714996,0.00014623084066833067,3.306702136993408,0.013899803161621094
rf,46,"(200, 8, 2, 3)",1,100,0.0001703436821606157,0.0001462576891116253,3.006200075149536,0.01399993896484375
rf,47,"(200, 8, 2, 7)",1,100,0.0001703151758562252,0.00014626963494188778,2.9037749767303467,0.013542890548706055
rf,48,"(200, 8, 4, 1)",1,100,0.00017029213534959422,0.00014628980846943568,3.1547672748565674,0.013575077056884766
rf,49,"(200, 8, 4, 3)",1,100,0.00017027270539177983,0.00014630251027173568,3.042031764984131,0.014232873916625977
rf,50,"(200, 8, 4, 7)",1,100,0.00017024884790107424,0.0001463106528496159,3.018515110015869,0.013881206512451172
rf,51,"(200, 8, 8, 1)",1,100,0.00017023609669567318,0.00014633219641819876,3.335142135620117,0.015377044677734375
rf,52,"(200, 8, 8, 3)",1,100,0.0001702152224005773,0.00014634480737737204,3.3527140617370605,0.01631784439086914
rf,53,"(200, 8, 8, 7)",1,100,0.0001702048881744762,0.0001463848584193849,3.3259682655334473,0.018095970153808594
rf,54,"(300, 3, 2, 1)",1,100,0.00017017751853636191,0.0001463920969588406,2.220538854598999,0.019750356674194336
rf,55,"(300, 3, 2, 3)",1,100,0.0001701462576142345,0.00014641690989029827,2.117419958114624,0.018856048583984375
rf,56,"(300, 3, 2, 7)",1,100,0.00017012865592583429,0.00014643203912226578,2.0535900592803955,0.018723011016845703
rf,57,"(300, 3, 4, 1)",1,100,0.00017010285982401,0.00014643376891805806,2.0673069953918457,0.018241167068481445
rf,58,"(300, 3, 4, 3)",1,100,0.00017007867377564784,0.00014645096763639802,2.042060136795044,0.01764202117919922
rf,59,"(300, 3, 4, 7)",1,100,0.00017006162130718316,0.0001464875057207266,2.029543876647949,0.01826310157775879
rf,60,"(300, 3, 8, 1)",1,100,0.00017004869064035012,0.00014647798263375095,2.0689210891723633,0.018889904022216797
rf,61,"(300, 3, 8, 3)",1,100,0.00017003261339060532,0.00014650534495623172,2.0304882526397705,0.01797795295715332
rf,62,"(300, 3, 8, 7)",1,100,0.00017002866413464495,0.00014655930287029893,2.0039031505584717,0.017980337142944336
rf,63,"(300, 6, 2, 1)",1,100,0.00017001638615204637,0.00014655084214145334,3.5330488681793213,0.020128965377807617
rf,64,"(300, 6, 2, 3)",1,100,0.0001699950763675003,0.00014657048906607117,3.6380088329315186,0.01896810531616211
rf,65,"(300, 6, 2, 7)",1,100,0.00016995973479039692,0.0001465852280606057,3.7511110305786133,0.022842884063720703
rf,66,"(300, 6, 4, 1)",1,100,0.00016994757209612475,0.0001465910899333658,3.986750841140747,0.02108001708984375
rf,67,"(300, 6, 4, 3)",1,100,0.00016992443531358358,0.00014660966482547133,3.6190319061279297,0.019057035446166992
rf,68,"(300, 6, 4, 7)",1,100,0.00016989930488017343,0.00014663204452707054,3.5212318897247314,0.019578218460083008
rf,69,"(300, 6, 8, 1)",1,100,0.0001698778768970861,0.00014660792233364703,3.6697490215301514,0.018887996673583984
rf,70,"(300, 6, 8, 3)",1,100,0.0001698554387893016,0.00014661220226389475,3.710704803466797,0.01867508888244629
rf,71,"(300, 6, 8, 7)",1,100,0.0001698223315962121,0.00014665277006429387,3.6474621295928955,0.019253015518188477
rf,72,"(300, 8, 2, 1)",1,100,0.00016980955626817143,0.00014663896114356623,4.913425922393799,0.02095818519592285
rf,73,"(300, 8, 2, 3)",1,100,0.00016977753863955074,0.00014663996617738365,4.9429991245269775,0.0256500244140625
rf,74,"(300, 8, 2, 7)",1,100,0.00016974853047320757,0.00014668605908088963,4.524241924285889,0.020113229751586914
rf,75,"(300, 8, 4, 1)",1,100,0.0001697324889064041,0.00014669418258929845,4.61676812171936,0.01852583885192871
rf,76,"(300, 8, 4, 3)",1,100,0.000169702995257234,0.00014667391314042468,4.572321176528931,0.02297496795654297
rf,77,"(300, 8, 4, 7)",1,100,0.00016968281069513008,0.00014669647620884068,4.388767957687378,0.02216172218322754
rf,78,"(300, 8, 8, 1)",1,100,0.00016966422586536475,0.000146698228717547,4.750869989395142,0.019279003143310547
rf,79,"(300, 8, 8, 3)",1,100,0.000169639855915334,0.0001467139135683799,4.766426086425781,0.028117656707763672
rf,80,"(300, 8, 8, 7)",1,100,0.00016962287104948517,0.00014672661987029053,4.690539121627808,0.020723342895507812
rf,0,"(100, 3, 2, 1)",1,120,0.0001690196028778563,0.00015128770478125138,0.8104510307312012,0.00855708122253418
rf,1,"(100, 3, 2, 3)",1,120,0.00016898097867661582,0.00015005392522175233,0.7925066947937012,0.007693052291870117
rf,2,"(100, 3, 2, 7)",1,120,0.00016867854004168963,0.00015120725776658912,0.8295211791992188,0.007463932037353516
rf,3,"(100, 3, 4, 1)",1,120,0.00016854642946460317,0.00014797844233733402,0.8409159183502197,0.008448123931884766
rf,4,"(100, 3, 4, 3)",1,120,0.00016852578790495747,0.00014656913556341397,0.8828811645507812,0.009012937545776367
rf,5,"(100, 3, 4, 7)",1,120,0.0001684814956571227,0.00014646696676778713,0.8283941745758057,0.008611917495727539
rf,6,"(100, 3, 8, 1)",1,120,0.00016850274448745338,0.00014635416491434733,0.818713903427124,0.008098125457763672
rf,7,"(100, 3, 8, 3)",1,120,0.00016849273735854704,0.00014624637277119832,0.7977559566497803,0.00725102424621582
rf,8,"(100, 3, 8, 7)",1,120,0.00016845749250101719,0.00014609029504612447,0.8049511909484863,0.009765148162841797
rf,9,"(100, 6, 2, 1)",1,120,0.0001684796540298467,0.00014645963447378237,1.557448148727417,0.010849952697753906
rf,10,"(100, 6, 2, 3)",1,120,0.00016853025555788626,0.0001466693683564661,1.5767970085144043,0.009454965591430664
rf,11,"(100, 6, 2, 7)",1,120,0.00016853354810910515,0.00014673161879537032,1.504795789718628,0.009629249572753906
rf,12,"(100, 6, 4, 1)",1,120,0.0001685382209009951,0.00014659848838765804,1.5068399906158447,0.011141061782836914
rf,13,"(100, 6, 4, 3)",1,120,0.0001685453394216733,0.0001467472600861932,1.4698407649993896,0.008540153503417969
rf,14,"(100, 6, 4, 7)",1,120,0.00016853109307978303,0.00014671365211493912,1.5088608264923096,0.010879993438720703
rf,15,"(100, 6, 8, 1)",1,120,0.0001685550039809392,0.00014678269005621899,1.5808520317077637,0.01487278938293457
rf,16,"(100, 6, 8, 3)",1,120,0.00016857185889439369,0.00014669606284641837,1.4690041542053223,0.009221792221069336
rf,17,"(100, 6, 8, 7)",1,120,0.00016858191761617286,0.00014670451078862797,1.4117119312286377,0.008318901062011719
rf,18,"(100, 8, 2, 1)",1,120,0.00016863794206073668,0.0001469072550924607,1.9312870502471924,0.008720159530639648
rf,19,"(100, 8, 2, 3)",1,120,0.00016869493695445897,0.0001469477886040226,2.031949996948242,0.011336803436279297
rf,20,"(100, 8, 2, 7)",1,120,0.00016871347318524218,0.00014709065083305602,1.8894329071044922,0.010491132736206055
rf,21,"(100, 8, 4, 1)",1,120,0.00016873013372214763,0.0001472026755556312,2.021442174911499,0.008882999420166016
rf,22,"(100, 8, 4, 3)",1,120,0.00016879949550052805,0.00014726449312998168,1.8094260692596436,0.009207725524902344
rf,23,"(100, 8, 4, 7)",1,120,0.00016881820935167293,0.0001472942066960664,1.6786792278289795,0.008433341979980469
rf,24,"(100, 8, 8, 1)",1,120,0.00016881955516111802,0.00014737352171235934,1.8662142753601074,0.00852513313293457
rf,25,"(100, 8, 8, 3)",1,120,0.00016883689324035967,0.0001474162262726448,1.8332490921020508,0.008243083953857422
rf,26,"(100, 8, 8, 7)",1,120,0.00016885528566177707,0.00014751993989327143,1.7042262554168701,0.012068748474121094
rf,27,"(200, 3, 2, 1)",1,120,0.00016886517527880946,0.0001467934283143465,1.6152291297912598,0.012434244155883789
rf,28,"(200, 3, 2, 3)",1,120,0.0001689026485171444,0.00014673462147228169,1.6080620288848877,0.014307022094726562
rf,29,"(200, 3, 2, 7)",1,120,0.00016893276576367412,0.00014676164563734778,1.5715117454528809,0.012698173522949219
rf,30,"(200, 3, 4, 1)",1,120,0.00016898061054802614,0.00014673402494072996,1.6217231750488281,0.012812137603759766
rf,31,"(200, 3, 4, 3)",1,120,0.00016902747389196086,0.00014683707415937477,1.6223230361938477,0.013360023498535156
rf,32,"(200, 3, 4, 7)",1,120,0.00016906337617114784,0.00014686145757054168,1.5685598850250244,0.013145208358764648
rf,33,"(200, 3, 8, 1)",1,120,0.00016910371202749587,0.00014685199776255957,1.6087841987609863,0.01231694221496582
rf,34,"(200, 3, 8, 3)",1,120,0.00016914479624738574,0.00014695659302045184,1.6035199165344238,0.013306140899658203
rf,35,"(200, 3, 8, 7)",1,120,0.00016919309017080297,0.0001469706431272563,1.6230111122131348,0.013065814971923828
rf,36,"(200, 6, 2, 1)",1,120,0.00016924341459696905,0.00014743812827275405,3.0919179916381836,0.017405033111572266
rf,37,"(200, 6, 2, 3)",1,120,0.00016928138123377436,0.00014760820298189431,3.167941093444824,0.013709068298339844
rf,38,"(200, 6, 2, 7)",1,120,0.00016931769085212826,0.00014760593415694254,2.7614049911499023,0.015769004821777344
rf,39,"(200, 6, 4, 1)",1,120,0.00016934149427244967,0.00014758013018157065,2.9047749042510986,0.014755964279174805
rf,40,"(200, 6, 4, 3)",1,120,0.0001693332849866875,0.00014734111371467128,2.7906980514526367,0.0180208683013916
rf,41,"(200, 6, 4, 7)",1,120,0.00016933443359279924,0.00014742797114821447,2.842556953430176,0.015357255935668945
rf,42,"(200, 6, 8, 1)",1,120,0.00016933544428208115,0.00014744174701446672,2.901171922683716,0.013750791549682617
rf,43,"(200, 6, 8, 3)",1,120,0.00016934465127444188,0.0001474377196177416,2.8223791122436523,0.014017105102539062
rf,44,"(200, 6, 8, 7)",1,120,0.0001693526989890064,0.0001474764692768738,2.771695137023926,0.013887882232666016
rf,45,"(200, 8, 2, 1)",1,120,0.00016936030889546668,0.00014749603592796378,3.6905829906463623,0.015401124954223633
rf,46,"(200, 8, 2, 3)",1,120,0.00016937678746252482,0.0001475520054932552,3.877291202545166,0.016857147216796875
rf,47,"(200, 8, 2, 7)",1,120,0.00016937831943450907,0.00014758428167930366,3.612926959991455,0.0181119441986084
rf,48,"(200, 8, 4, 1)",1,120,0.00016939321398904553,0.00014759976589767516,3.716313123703003,0.014574050903320312
rf,49,"(200, 8, 4, 3)",1,120,0.00016939819569961205,0.00014758642395791126,3.5764667987823486,0.014661788940429688
rf,50,"(200, 8, 4, 7)",1,120,0.0001694080923710769,0.00014762352025568707,3.4718799591064453,0.013360977172851562
rf,51,"(200, 8, 8, 1)",1,120,0.0001694262058732833,0.00014765269017322441,3.6663870811462402,0.018530607223510742
rf,52,"(200, 8, 8, 3)",1,120,0.0001694372148182149,0.00014765364677705921,3.5493388175964355,0.014030694961547852
rf,53,"(200, 8, 8, 7)",1,120,0.00016944325705713385,0.00014767277183040247,3.402430772781372,0.015255928039550781
rf,54,"(300, 3, 2, 1)",1,120,0.00016946162804509294,0.00014777104760879805,2.402557849884033,0.019348859786987305
rf,55,"(300, 3, 2, 3)",1,120,0.0001694809370664965,0.0001477783648485782,2.575068950653076,0.019636154174804688
rf,56,"(300, 3, 2, 7)",1,120,0.0001694995358250505,0.00014781322578771657,2.515981912612915,0.01797199249267578
rf,57,"(300, 3, 4, 1)",1,120,0.00016951480186876058,0.00014782321887102777,2.3587307929992676,0.018534183502197266
rf,58,"(300, 3, 4, 3)",1,120,0.00016953250941958,0.0001478462081310446,2.3282508850097656,0.01857590675354004
rf,59,"(300, 3, 4, 7)",1,120,0.00016954211842159513,0.00014786333063018887,2.3455049991607666,0.01826000213623047
rf,60,"(300, 3, 8, 1)",1,120,0.00016955391007625141,0.00014787077070740057,2.5025858879089355,0.037149906158447266
rf,61,"(300, 3, 8, 3)",1,120,0.0001695618151192545,0.00014789911319324192,2.425055980682373,0.01728367805480957
rf,62,"(300, 3, 8, 7)",1,120,0.00016957915805887488,0.00014790474686338784,2.3441500663757324,0.020086050033569336
rf,63,"(300, 6, 2, 1)",1,120,0.00016959037740597952,0.00014795334695772512,3.7980880737304688,0.01912689208984375
rf,64,"(300, 6, 2, 3)",1,120,0.000169602133371518,0.00014796840760832047,4.312965154647827,0.01918196678161621
rf,65,"(300, 6, 2, 7)",1,120,0.00016960643267918324,0.00014796877495207764,4.3369951248168945,0.02457714080810547
rf,66,"(300, 6, 4, 1)",1,120,0.0001696165581883614,0.00014797281184130277,4.537019968032837,0.020357131958007812
rf,67,"(300, 6, 4, 3)",1,120,0.0001696280161671035,0.0001479862940340453,5.175966024398804,0.02366495132446289
rf,68,"(300, 6, 4, 7)",1,120,0.0001696529809571905,0.0001480413617854497,5.092052936553955,0.019644975662231445
rf,69,"(300, 6, 8, 1)",1,120,0.00016966818578967248,0.0001480536261097922,4.390556812286377,0.02013421058654785
rf,70,"(300, 6, 8, 3)",1,120,0.00016967617062487136,0.00014806504311892674,4.4467949867248535,0.020486116409301758
rf,71,"(300, 6, 8, 7)",1,120,0.00016968786144094613,0.00014809857827147413,4.164444208145142,0.017850875854492188
rf,72,"(300, 8, 2, 1)",1,120,0.00016970475074839193,0.00014811932665057375,6.1237640380859375,0.0201871395111084
rf,73,"(300, 8, 2, 3)",1,120,0.00016971836458588426,0.0001481521063320589,5.464658975601196,0.022121906280517578
rf,74,"(300, 8, 2, 7)",1,120,0.0001697336073323514,0.000148214442666117,5.141371965408325,0.01966094970703125
rf,75,"(300, 8, 4, 1)",1,120,0.00016973780168009047,0.00014823223080542966,5.481318235397339,0.020433902740478516
rf,76,"(300, 8, 4, 3)",1,120,0.00016974351927858913,0.0001482290460636971,8.217688083648682,0.023819923400878906
rf,77,"(300, 8, 4, 7)",1,120,0.00016974621916224908,0.00014827217343996345,6.18794584274292,0.020349740982055664
rf,78,"(300, 8, 8, 1)",1,120,0.00016975186497333002,0.00014829255502708962,7.957648038864136,0.01887798309326172
rf,79,"(300, 8, 8, 3)",1,120,0.0001697620320379001,0.0001483030402570705,5.3340630531311035,0.02012801170349121
rf,80,"(300, 8, 8, 7)",1,120,0.0001697731670003866,0.0001483392932882837,5.220659017562866,0.018266916275024414
